,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
137,E_kLUlU60fzoZYAOxbH_3w,Pain Institute of Southern Arizona,"4582 N 1st Ave, Ste 170",Tucson,AZ,85718,32.2891826,-110.9572299,2.5,43,1,"{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Pain Management, Doctors, Health & Medical, Osteopathic Physicians","{'Monday': '7:0-16:30', 'Tuesday': '7:0-16:30', 'Wednesday': '7:0-16:30', 'Thursday': '7:0-16:30', 'Friday': '7:0-16:30'}"
138,txiXR1YfMyk-5S4ZzOVIhQ,Advance Financial,2845 Lebanon Pike,Nashville,TN,37214,36.1676590439,-86.6582959,2.0,7,1,,"Title Loans, Installment Loans, Financial Services, Check Cashing/Pay-day Loans","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}"
139,0vCsslN-TYnDeOSNT4rIfg,Whole Foods Market,14598 Clay Terrace Blvd,Carmel,IN,46032,39.999084,-86.131076,3.5,44,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None', 'Caters': 'True'}","Food, Organic Stores, Specialty Food, Health Markets, Grocery","{'Monday': '0:0-0:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '7:0-15:0', 'Friday': '8:0-21:0', 'Saturday': '9:0-20:0', 'Sunday': '8:0-21:0'}"
140,zFvqulgAYOpSG2t1v8AZ-w,The Cake Drip,1625 W Snow Cir,Tampa,FL,33606,27.935753,-82.4764699,4.0,40,1,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}","Desserts, Do-It-Yourself Food, Food, Patisserie/Cake Shop","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-19:0'}"
141,SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,34.4087147,-119.6850187,4.0,2404,1,"{'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}"", 'CoatCheck': 'False', 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': True, u'sunday': False}"", 'BusinessAcceptsBitcoin': 'False'}","Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-14:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
142,GWGXTKR0Fhdvzf_isDqJug,"David Gower, Jr.  - Coldwell Banker Preferred","325 Chestnut St, Ste 1300",Philadelphia,PA,19106,39.9490268625,-75.1471895999,5.0,17,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Real Estate, Home Services, Real Estate Agents","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '9:0-19:0'}"
143,-aeZuatjCDMV1X4gCTz9Ug,David Thomas Trailways,14005 McNulty Rd,Philadelphia,PA,19154,40.1064092,-74.9739371,4.5,6,1,"{'WiFi': ""u'free'""}","Buses, Transportation, Bus Tours, Hotels & Travel, Travel Agents, Travel Services, Airport Shuttles, Tours, Public Transportation","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0'}"
144,PYW8Buz8S8LpjIe6mZTAcw,Payless Liquors,954 N State Rd 135,Greenwood,IN,46143,39.632279734,-86.158674289,3.5,13,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}","Food, Beer, Wine & Spirits",
145,Lx8ZYUJ_-3Aa8N821mN1WQ,ALM Kainan,"390 N McCarran Blvd, Ste B",Sparks,NV,89434,39.5371788,-119.7355322,4.0,13,0,"{'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1'}","Restaurants, Filipino","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:0-19:0'}"
146,M_THnNDHs29aylcK-JqS1A,Professional Healthcare of Pinellas,1839 Central Ave,Saint Petersburg,FL,33713,27.7713566,-82.6586115,1.5,6,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Doctors, Internal Medicine, Health & Medical",
147,uCQqtYW_xc1EJRm7NyakdA,Yogurt Beach,2500 E 2nd St,Reno,NV,89595,39.523904,-119.777525,4.5,12,1,"{'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Food, Desserts","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:15', 'Saturday': '12:0-23:15', 'Sunday': '12:0-22:0'}"
148,9LLxOjEhLNcdx8i4lL6EUQ,Banfield Pet Hospital,7801 US 31 S,Indianapolis,IN,46227,39.6531323637,-86.135859,2.0,10,1,,"Pets, Veterinarians","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0'}"
149,h-y5azB-VlQAT3m7Ff2g2Q,P's & Q's - Premium Quality,820 S St,Philadelphia,PA,19147,39.942515,-75.156468,5.0,16,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3'}","Fashion, Shopping, Men's Clothing",
150,XHTgtBSwLnwRHzKSbea2Fg,Michael Kors,"8701 Keystone Crossing, Ste 28",Indianapolis,IN,46240,39.914404,-86.107287,4.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Shopping, Fashion",
151,WYYdQDjx-DsCanlP0DpImQ,J Sushi,243 S 10th St,Philadelphia,PA,19107,39.9470334,-75.1574339,4.5,72,0,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True'}","Seafood, Restaurants, Sushi Bars, Japanese","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-22:0'}"
152,U2htB9qk4hOXCdkccvvW0Q,D's Toys,"2616 Brill Rd, Ste A",Indianapolis,IN,46225,39.7291579,-86.1544775,5.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Shopping, Books, Mags, Music & Video, Toy Stores, Hobby Shops, Comic Books","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-17:0'}"
153,aNtKyc2rr-uK5cqzY9TVQQ,Chipotle Mexican Grill,10160 Ulmerton Rd,Largo,FL,33771,27.894167,-82.779866,3.0,19,1,"{'RestaurantsPriceRange2': '1', 'Caters': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""'average'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'WiFi': ""'free'"", 'HasTV': 'True', 'DriveThru': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True'}","Mexican, Fast Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Friday': '10:45-22:0', 'Saturday': '10:45-22:0', 'Sunday': '10:45-22:0'}"
154,yv6kSKxDdZTsvHL25K-U2g,Nash Painting,471 Chestnut St,Nashville,TN,37203,36.142642,-86.7708619,4.5,45,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Painters, Home Services, Decks & Railing, Contractors, Pressure Washers","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
155,hUQ9Z7kQeabvhPOAQOVV1A,Rathbone Mansions,1244 Esplanade Ave,New Orleans,LA,70116,29.9670548,-90.0658282,3.5,67,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Bed & Breakfast, Event Planning & Services",
156,t5tBd4p7BA7hNDitBUXxrw,Boise Therapeutic Massage Center,7153 W Emerald St,Boise,ID,83704,43.6119488,-116.2711098,4.0,68,1,"{'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'ByAppointmentOnly': 'True'}","Massage, Health & Medical, Medical Spas, Beauty & Spas","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '12:0-19:0'}"
157,oCFcoyGx2VRZ8MHXEsV8tQ,Giant Food Store,4801 Edgmont Ave,Brookhaven,PA,19015,39.877374,-75.394007,2.5,10,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Food, Grocery",
158,FC6ef4rMMZKNov_-A9M6iQ,TD Bank Havertown,120 W Eagle Rd,Haverford,PA,19083,39.985661,-75.3148439,1.5,6,1,,"Banks & Credit Unions, Financial Services",
159,X_E7U2lVNEwbH_gpOBmAHQ,Cerveza Jack's,135 2nd Ave N,Nashville,TN,37201,36.162799,-86.776016,4.0,182,1,"{'GoodForDancing': 'True', 'Smoking': ""u'no'"", 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'DriveThru': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': None, 'street': True, 'validated': None, 'lot': False, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'HappyHour': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'OutdoorSeating': 'None', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}""}","Nightlife, Restaurants, Bars, Mexican","{'Monday': '0:0-0:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-22:0'}"
160,EYA514FX4H8MwvFjv2ORQA,Carsmetics,3990 Ulmerton Rd,Clearwater,FL,33762,27.8931855254,-82.6876049487,4.5,30,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Body Shops, Automotive","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-13:0'}"
161,G4lRmwDHdvhZAhmtlsYYBw,Wendy's,741 Thompson Ln,Nashville,TN,37204,36.112075744,-86.7674462724,1.5,37,1,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Burgers, Restaurants, Fast Food","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}"
162,DTUfAthScapCGnOnnLUhPA,Stitchers' Dream,221 S Easton Rd,Glenside,PA,19038,40.0978388,-75.1558378,3.5,9,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'False'}","Art Classes, Shopping, Education, Arts & Crafts, Appliances & Repair, Knitting Supplies, Art Supplies, Local Services","{'Monday': '10:0-15:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-17:30', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0'}"
163,DcUDIlxFsvqPvFh8_lb4Sw,Lott's Service,"908 N Lenola Rd, Ste 3",Moorestown,NJ,08057,39.973753,-74.995949,1.5,8,1,,"Gas Stations, Automotive, Towing",
164,zs4d4DqSp5zh3HGFh-PiiQ,Something Special,107 Heady Dr,Nashville,TN,37205,36.0982798,-86.8714149,2.5,21,1,{'BusinessAcceptsCreditCards': 'True'},"Event Planning & Services, Caterers","{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '9:30-17:0'}"
165,BxhkoR6cscJwwex8gx31OA,Bar-B-Cutie,1787 Gallatin Pike N,Madison,TN,37115,36.296536,-86.700179,3.5,40,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Caters': 'True', 'DriveThru': 'True', 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Barbeque","{'Monday': '10:0-20:30', 'Tuesday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '10:0-20:0'}"
166,2oxrOO3c9_mQmqM9kwEm9Q,Total Access Urgent Care,2980 Dougherty Ferry Rd,Saint Louis,MO,63021,38.568086,-90.475388,3.5,6,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'AcceptsInsurance': 'True'}","Health & Medical, Urgent Care","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
167,Ms5xG8i4p80KSMcF3tt4ug,Sal DeForte's Ristorante,1400 Parkway Ave,Ewing,NJ,08628,40.2668877,-74.8056572,4.0,52,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'Corkage': 'False', 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'yes_free'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}"", 'RestaurantsTableService': 'True'}","Italian, Restaurants","{'Monday': '16:0-20:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:30-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '16:30-20:0'}"
168,yswijv6wP2fKbMqAiEZ0vw,Reno Bighorns,400 N Center St,Reno,NV,89501,39.5309239,-119.8122604,5.0,6,0,{'GoodForKids': 'True'},"Active Life, Basketball Courts, Stadiums & Arenas, Arts & Entertainment, Professional Sports Teams","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
169,m9ncuZp0nEVhIwu24G-HRw,CVS Pharmacy,2215 Shelby St,Indianapolis,IN,46203,39.7371,-86.1391,2.5,10,1,"{'BusinessParking': 'None', 'RestaurantsPriceRange2': 'None', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'None', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'False', 'DriveThru': 'True'}","Pharmacy, Health & Medical, Convenience Stores, Drugstores, Food, Shopping","{'Monday': '8:0-21:0', 'Tuesday': '10:0-20:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
170,QZU7TcrztBb3tXaPbVCkXg,805 Ink,1228 State St,Santa Barbara,CA,93101,34.4241297,-119.7053211,4.5,68,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'WheelchairAccessible': 'True'}","Beauty & Spas, Tattoo","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-18:0'}"
171,l6VYP8AxIoW6U52aDo8fXg,HMV Superstore,8882 170th Street,Edmonton,AB,T5T 4M2,53.5114948,-113.6450474,4.0,24,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}","Home & Garden, Music & DVDs, Fashion, Accessories, Shopping, Home Decor, Books, Mags, Music & Video, Video Game Stores","{'Monday': '10:0-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
172,wMAxTyExktVtfyqKAfApbA,Tuffy Tire & Auto Service Center,4353 Gunn Hwy,Tampa,FL,33618,28.0458684582,-82.515059,4.0,16,1,"{'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Oil Change Stations, Automotive, Tires, Auto Repair","{'Monday': '0:0-0:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '7:30-17:0'}"
173,E-nhxuu3zbt02oCj_1AFng,Selah,"510 N 7th Ave, Ste 130",Tucson,AZ,85705,32.2280919,-110.9698038,5.0,60,1,"{'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Waxing, Hair Removal, Skin Care, Eyelash Service, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
174,vvE3HVfxlx9UYctKPr0dbw,Inspired By Purpose Wellness Center & Yoga Studio,"2910 Mill St, Ste B",Reno,NV,89502,39.5174106,-119.7783471,4.5,9,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'DogsAllowed': 'False', 'WheelchairAccessible': 'False'}","Weight Loss Centers, Health & Medical, Life Coach, Meditation Centers, Professional Services, Yoga, Active Life, Fitness & Instruction, Trainers, Nutritionists","{'Monday': '0:0-0:0', 'Tuesday': '11:45-20:0', 'Wednesday': '5:45-20:0', 'Thursday': '5:45-20:0', 'Friday': '5:30-13:0', 'Saturday': '8:30-11:30'}"
175,JnbSkfsl_j2dUoHncBTonA,Collision XS,1416 Centreville Ave,Belleville,IL,62220,38.5022786,-90.00616971,4.5,6,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Auto Repair, Body Shops, Automotive","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
176,5BYQP7i7ckUlgSzX4Yhnmw,A-1 Expert Cleaning Services,34 Ring Ln,Levittown,PA,19055,40.1502639,-74.8448876,5.0,5,1,{'BusinessAcceptsCreditCards': 'False'},"Home Cleaning, Home Services, Office Cleaning, Professional Services, Window Washing","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
177,xAAhPuZ8FG6OlvAw5m1BVQ,Willard Park,1901 E Washington St,Indianapolis,IN,46201,39.7667851,-86.12748,3.5,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Active Life, Playgrounds, Parks, Swimming Pools",
